"ΑΝΤΙΘΕΑΤΡΟ ΜΑΡΙΑΣ ΞΕΝΟΥΔΑΚΗ"," ","23.73219","38.00303","","Αθηνα","Μοσχονησιων","36"
"ΑΠΛΟ ΘΕΑΤΡΟ"," ","23.73210","37.98231","","Αθηνα","Τρικουπη Χαρ.","4"
"ΑΠΛΟ ΘΕΑΤΡΟ","Τηλ.: 2109229605 - Χ. Τρικούπη 4","23.71780","37.96080","","","",""
"ΑΠΟΘΗΚΗ"," ","23.72191","37.97860","","Αθηνα","Σαρρη","40"
"ΑΡΓΩ"," ","23.71957","37.98710","","Αθηνα","Ελευσινιων","15"
"ΑΡΙΣΤΟΤΕΛΕΙΟΝ"," ","22.94918","40.62644","","Θεσσαλονικη","Εθνικης Αμυνης","2"
"ΑΣΚΗΣΗ","Τηλ.: 2109236992 - Φραγκούδη 18-20","23.71770","37.96030","","","",""
"ΑΤΤΙΣ","Τηλ.: 2105226260 - Λεωνίδου  7","23.72200","37.98380","","","",""
"ΒΑΣΙΛΑΚΟΥ"," ","23.71482","37.98293","","Αθηνα","Προφητου Δανιηλ","3"
"ΒΑΦΕΙΟ"," ","23.71232","37.98203","","Αθηνα","Κωνσταντινουπολεως Λεωφορος","115"
"ΒΕΑΚΗ"," ","23.72931","37.98771","","Αθηνα","Στουρναρη","32"
"ΒΙΚΤΩΡΙΑ","Τηλ.: 2108233125 - 3ης Σεπτεμβρίου 119 και Μαγνησίας 5","23.73090","37.99630","","","",""
"ΒΡΕΤΑΝΙΑ"," ","23.73576","37.97707","","Αθηνα","Πανεπιστημιου","7"
"ΓΚΛΟΡΙΑ"," ","23.73300","37.98148","","Αθηνα","Ιπποκρατους","7"
"ΓΥΑΛΙΝΟ ΜΟΥΣΙΚΟ ΘΕΑΤΡΟ","Τηλ.: 2109315600 - Λεωφ. Συγγρού 143","23.72070","37.96000","","","",""
"ΔΑΝΔΟΥΛΑΚΗ"," ","23.73317","38.00014","","Αθηνα","Αγ. Μελετιου","61"
"ΔΗΜΗΤΡΗΣ ΧΟΡΝ"," ","23.73541","37.97836","","Αθηνα","Αμερικης","10"
"ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ ΠΑΤΡΑΣ"," ","21.73542","38.24639","","Πατρα","Βασ. Γεωργιου Α' Πλατεια","17"
"ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ ΣΤΑΥΡΟΥΠΟΛΗΣ"," ","22.93647","40.66480","","Σταυρουπολη Θεσσαλονικης","Λαγκαδα","221"
"ΔΙΑΝΑ"," ","23.73300","37.98148","","Αθηνα","Ιπποκρατους","7"
"ΔΙΘΥΡΑΜΒΟΣ","Τηλ.: 2106142772 - Λητούς 6 και Πλ. Αγ. Λαύρας","23.81040","38.05330","","","",""
"ΔΙΠΥΛΟΝ"," ","23.72086","37.97951","","Αθηνα","Καλογηρου Σαμουηλ","2"
"ΕΓΝΑΤΙΑ"," ","22.94765","40.63274","","Θεσσαλονικη","Πατριαρχου Ιωακειμ","1"
"ΕΘΝΙΚΟ ΘΕΑΤΡΟ ΠΑΙΔΙΚΗ ΣΚΗΝΗ-REX","Τηλ.: 2103301881 - (Κοτοπούλη) Πανεπιστημίου 48","23.73070","37.98290","","","",""
"ΕΘΝΙΚΟ ΘΕΑΤΡΟ ΣΚΗΝΗ ΚΟΤΟΠΟΥΛΗ-REX","Τηλ.: 2103305074,2107234567 - Πανεπιστημίου 48","23.73070","37.98290","","","",""
"ΕΘΝΙΚΟ ΘΕΑΤΡΟ-ΝΕΑ ΣΚΗΝΗ-«ΝΙΚΟΣ ΚΟΥΡΚΟΥΛΟΣ»"," ","23.72538","37.98459","","Αθηνα","Αγ. Κωνσταντινου","22"
"ΕΘΝΙΚΟ ΘΕΑΤΡΟ-ΣΥΓΧΡΟΝΟ ΘΕΑΤΡΟ ΑΘΗΝΑΣ"," ","23.71120","37.98003","","Αθηνα","Ευμολπιδων","41"
"ΕΘΝΙΚΟ-ΠΑΙΔΙΚΟ ΣΤΕΚΙ-ΣΚΗΝΗ ΠΑΞΙΝΟΥ"," ","23.73117","37.98239","","Αθηνα","Πανεπιστημιου","48"
"ΕΘΝΙΚΟ-ΣΚΗΝΗ ΚΟΤΟΠΟΥΛΗ"," ","23.73117","37.98239","","Αθηνα","Πανεπιστημιου","48"
"ΕΛΥΖΕ","Τηλ.: 2107771766 - Νυμφαίου 12","23.75750","37.97790","","","",""
"ΕΜΠΟΡΙΚΟΝ"," ","23.72339","37.97956","","Αθηνα","Σαρρη","11"
"ΕΝΑΣΤΡΟ","Τηλ.: 2108252311 - Δεληγιάννη 19 και Μπουμπουλίνας","23.73390","37.98940","","","",""
"ΕΞΑΡΧΕΙΩΝ","Τηλ.: 2103300879 - Θεμιστοκλέους 69","23.73570","37.98690","","","",""
"ΕΠΙ ΚΟΛΩΝΩ"," ","23.71616","37.99042","","Αθηνα","Ναυπλιου","12"
"ΕΡΓΑΣΤΗΡΙ ΜΑΙΡΗΒΗ","Τηλ.: 2105222181 - Δεληγιώργη  33","23.72290","37.98380","","","",""
"ΖΙΝΑ"," ","23.74188","37.99002","","Αθηνα","Αλεξανδρας Λεωφορος","74"
"Η ΑΓΟΡΑ"," ","21.73618","38.24469","","Πατρα","Καραισκακη Γ.","149"
"ΗΒΗ"," ","23.72246","37.97905","","Αθηνα","Σαρρη","27"
"ΗΛΙΟΥ"," ","23.73075","37.97032","","Αθηνα","Φρυνιχου","10"
"ΗΜΕΡΑΣ"," ","23.76459","37.99427","","Αθηνα","Γεννηματα Νικ.","20"
"ΘΕΑΤΡΙΚΗ ΣΚΗΝΗ","Τηλ.: 2102236890 - Νάξου 84","23.73710","38.01120","","","",""
"ΘΕΑΤΡΟ «ΜΑΙΡΗ ΑΡΩΝΗ»","Τηλ.: 2105222656 - Πλ. Καραϊσκάκη","23.72160","37.98550","","","",""
"ΘΕΑΤΡΟ ΒΑΣΙΛΑΚΟΥ","Τηλ.: 2103467735,2103470707 - Προφήτη Δανιήλ 3 και Πλαταιών","23.71420","37.98340","","","",""
"ΘΕΑΤΡΟ ΕΞ ΑΡΧΗΣ","Τηλ.: 2103822661 - Εμμ. Μπενάκη  και Δερβενίων 46","23.73680","37.98600","","","",""
"ΘΕΑΤΡΟ ΚΑΤΩ ΑΠΟ ΤΗ ΓΕΦΥΡΑ","Τηλ.: 2104816200 - ","23.66570","37.94510","","","",""
"ΘΕΑΤΡΟ ΚΕΑ-ΜΠΕΛΛΟΣ","Τηλ.: 2103229889 - Κέκροπος 1","23.73140","37.97310","","","",""
"ΘΕΑΤΡΟ ΚΡΗΤΗΣ"," ","25.13270","35.34019","","Ηρακλειο Κρητης","Καπεταν Χαραλαμπη","1"
"ΘΕΑΤΡΟ ΜΠΑΝΤΜΙΝΤΟΝ (στο διαμορφωμένο σε θέατρο χώρο του ολυμπιακού γηπέδου)","Τηλ.:  - Άλσος Στρατού","23.77830","37.98900","","","",""
"Θεατρο Πέτρας","","23.673091","38.046542","","","",""
"ΘΕΑΤΡΟ ΡΟ"," ","22.94346","40.63526","","Θεσσαλονικη","Αριστοτελους","23"
"ΘΕΑΤΡΟ ΣΚΙΩΝ ΘΑΝΑΣΗ ΣΠΥΡΟΠΟΥΛΟΥ","Τηλ.: 2102629046 - Έρσης 9 και Λαμπρινής","23.74970","38.02080","","","",""
"ΘΕΑΤΡΟ ΤΗΣ ΑΝΟΙΞΗΣ"," ","23.71809","37.98277","","Αθηνα","Γερμανικου","20"
"ΘΕΑΤΡΟ ΤΗΣ ΚΟΥΚΛΑΣ"," ","23.72536","38.01204","","Αθηνα","Ψαρουδακη","34"
"ΘΕΑΤΡΟ ΤΗΣ ΜΕΣΟΓΕΙΟΥ","Τηλ.: 2106748242 - Ηπείρου 60 και Ακακίων 1-3","23.72520","37.99070","","","",""
"ΘΕΑΤΡΟ ΤΟΥ ΗΛΙΟΥ"," ","23.73075","37.97032","","Αθηνα","Φρυνιχου","10"
"ΘΕΑΤΡΟ ΤΟΥ ΝΕΟΥ ΚΟΣΜΟΥ-ΚΑΤΩ ΧΩΡΟΣ","Τηλ.: 2109212900 - Αντισθένους 7 και Θαρύπου","23.72460","37.96080","","","",""
"Θεατρο Φοίνικα","","23.670458","38.030090","","","",""
"ΘΕΑΤΡΟΝ-ΚΕΝΤΡΟ ΠΟΛΙΤΙΣΜΟΥ «ΕΛΛΗΝΙΚΟΣ ΚΟΣΜΟΣ»"," ","23.69125","37.96266","","Ταυρος","Πειραιως","254"
"ΘΕΑΤΡΟΝ-ΠΟΛΙΤΙΣΤΙΚΟ ΚΕΝΤΡΟ ΕΛΛΗΝΙΚΟΣ ΚΟΣΜΟΣ (για την παιδική παράσταση)","Τηλ.: 2122540313 - Πειραιώς 254","23.70660","37.97270","","","",""
"ΘΗΣΕΙΟΝ, ΕΝΑ ΘΕΑΤΡΟ ΓΙΑ ΤΙΣ ΤΕΧΝΕΣ","Τηλ.: 2103255444 - Τουρναβίτου 7","23.72110","37.97840","","","",""
"ΘΥΜΕΛΗ ΕΛΛΗΣ ΒΟΖΙΚΙΑΔΟΥ"," ","23.73213","38.00275","","Αθηνα","Μοσχονησιων","32"
"ΘΥΡΑ ΤΕΧΝΗΣ"," ","23.72343","37.97957","","Αθηνα","Σαρρη","14"
"ΙΛΙΣΙΑ ΝΤΕΝΙΣΗ"," ","23.75245","37.97813","","Αθηνα","Παπαδιαμαντοπουλου","4"
"ΙΛΙΣΙΑ-ΒΟΛΑΝΑΚΗΣ"," ","23.75245","37.97813","","Αθηνα","Παπαδιαμαντοπουλου","4"
"ΚΑΠΑ 44"," ","23.70828","37.97773","","Αθηνα","Κωνσταντινουπολεως Λεωφορος","44"
"ΚΑΠΠΑ","Τηλ.: 2108831068 - Κυψέλης 2","23.73440","37.99570","","","",""
"ΚΑΦΕΘΕΑΤΡΟ","Τηλ.: 2108235467 - Κοδριγκτώνος 2","23.73360","37.99540","","","",""
"ΚΕΛΥΦΟΣ"," ","23.71848","37.97578","","Αθηνα","Αμφικτυονος","17"
"ΚΕΝΤΡΟ ΓΕΝΑΘΛΟΝ","Τηλ.: 2106921467 - Φθιώτιδος 24","23.76070","37.98990","","","",""
"ΚΘΒΕ - ΜΟΝΗ ΛΑΖΑΡΙΣΤΩΝ"," ","22.93025","40.65880","","Σταυρουπολη Θεσσαλονικης","Κολοκοτρωνη","25"
"ΚΙΒΩΤΟΣ"," ","23.71118","37.97589","","Αθηνα","Πειραιως","115"
"ΚΙΝΗΜΑΤΟΓΡΑΦΟΣ ΑΣΤΕΡΑΣ","Τηλ.: 2102712640 - Ασκληπιού 4 και Αγνώστων Ηρώων","23.73560","37.98220","","","",""
"ΚΙΝΗΜΑΤΟΘΕΑΤΡΟ ΤΡΙΑΝΟΝ","Τηλ.: 2108215469 - Κοδριγκτώνος 21","23.73160","37.99570","","","",""
"ΚΙΝΗΤΗΡΑΣ ΣΤΟΥΝΤΙΟ","Τηλ.: 2109248328 - Ερεχθείου 22","23.72530","37.96750","","","",""
"ΚΝΩΣΣΟΣ"," ","23.73487","38.00562","","Αθηνα","Πατησιων","195"
"ΚΟΛΟΣΣΑΙΟΝ"," ","22.95410","40.60038","","Θεσσαλονικη","Βασ. Ολγας Λεωφορος","150"
"ΚΟΜΗΣ (μπιραρία)","Τηλ.: 2102112135 - Λασκαράτου 20","23.73820","38.01940","","","",""
"ΚΡΥΨΩΝΑ","Τηλ.: 2130040244 - Αθηνάς 30","23.72690","37.97950","","","",""
"ΚΤΗΡΙΟ","Τηλ.: 2103839472 - Σαρρή  και Αριστοφάνους","23.72430","37.98000","","","",""
"ΛΑΜΠΕΤΗ","","23.747613","37.988993","","Αθηνα","Αλεξανδρας Λεωφορος","106"
"ΛΥΡΙΚΗ ΣΚΗΝΗ-ΘΕΑΤΡΟ ΟΛΥΜΠΙΑ","Τηλ.: 2103612461,2103643725 - Ακαδημίας 59-61","23.73350","37.98250","","","",""
"ΜΕΛΙ"," ","23.72912","37.99369","","Αθηνα","Αριστοτελους","87"
"ΜΕΤΑΞΟΥΡΓΕΙΟ"," ","23.72055","37.98207","","Αθηνα","Ακαδημου","14"
"ΜΙΚΡΟ ΠΟΛΥΤΕΧΝΕΙΟ","Τηλ.: 2103243306 - Πλατεία Ασωμάτων 7","23.72140","37.97770","","","",""
"ΜΟΡΦΕΣ ΕΚΦΡΑΣΗΣ","Τηλ.: 2103464002,2103464903 - Αλκμήνης  13","23.70920","37.97360","","","",""
"ΜΟΥΣΕΙΟ ΚΥΚΛΑΔΙΚΗΣ ΤΕΧΝΗΣ"," ","23.74211","37.97569","","Αθηνα","Δουκα Νεοφ.","4"
"ΜΟΥΣΟΥΡΗ"," ","23.73193","37.97819","","Αθηνα","Καρυτση","7"
"ΜΠΡΟΝΤΓΟΥΑΙΗ"," ","23.73317","38.00014","","Αθηνα","Αγ. Μελετιου","61"
"ΝΕΟ ΕΛΛΗΝΙΚΟ ΘΕΑΤΡΟ"," ","23.73505","37.98869","","Αθηνα","Τρικουπη Σπ.","34"
"ΝΕΟΥ ΚΟΣΜΟΥ"," ","23.72650","37.96242","","Αθηνα","Αντισθενους","7"
"ΟΔΟΥ ΚΕΦΑΛΛΗΝΙΑΣ"," ","23.73655","37.99865","","Αθηνα","Κεφαλληνιας","16"
"ΟΔΟΥ ΚΥΚΛΑΔΩΝ","Τηλ.: 2108217877 - Κυκλάδων 11 και Κεφαλληνίας","23.73660","37.99920","","","",""
"ΟΝΟΜΑ ΤΟΥ ΡΟΔΟΥ"," ","23.70258","37.95533","","Καλλιθεα","Πλατωνος","1"
"ΟΡΦΕΑΣ"," ","23.73200","37.98142","","Αθηνα","Πανεπιστημιου","38"
"ΠΑΛΛΑΣ"," ","23.73502","37.97694","","Αθηνα","Βουκουρεστιου","5"
"ΠΑΡΑΘΛΑΣΗ"," ","22.95410","40.63645","","Θεσσαλονικη","Κασσανδρου","132"
"ΠΑΡΑΜΥΘΙΑΣ"," ","23.71453","37.98255","","Αθηνα","Παραμυθιας","27"
"ΠΑΡΑΜΥΘΟΧΩΡΑ"," ","23.73433","37.96660","","Αθηνα","Αναπαυσεως","14"
"ΠΕΙΡΑΙΩΣ 131"," ","23.70991","37.97505","","Αθηνα","Πειραιως","131"
"ΠΕΙΡΑΙΩΣ 260"," ","23.68945","37.96052","","Αγ. Ιωαννης Ρεντης","Πειραιως","260"
"ΠΕΡΙΑΚΤΟΙ","Τηλ.: 2299040803 - Δημητρίου  5 και Καραολή","23.87210","37.89950","","","",""
"ΠΕΡΟΚΕ"," ","23.72114","37.98619","","Αθηνα","Οδυσσεως","2"
"ΠΟΛΥΤΡΟΠΟΝ-ΠΟΛΙΤΙΣΤΙΚΟ ΚΕΝΤΡΟ ΤΟΥ ΙΔΡΥΜΑΤΟΣ «ΜΙΧΑΛΗΣ ΚΑΚΟΓΙΑΝΝΗΣ»","Τηλ.: 2103463333 - Πειραιώς 206","23.69690","37.96760","","","",""
"ΠΟΡΕΙΑ","Τηλ.: 2108210991 - Τρικόρφων 3-5  και 3ης Σεπτεμβρίου 69","23.72940","37.99120","","","",""
"ΠΟΡΤΑ","Τηλ.: 2107711333 - Μεσογείων 59","23.76620","37.98770","","","",""
"ΠΡΟΒΑ"," ","23.72674","37.99060","","Αθηνα","Ηπειρου","39"
"ΠΡΟΣΚΗΝΙΟ","Τηλ.: 2108252242-3 - Καπνοκοπτηρίου 8 και Στουρνάρη","23.72720","37.98860","","","",""
"ΡΑΓΕΣ"," ","23.71240","37.98158","","Αθηνα","Κωνσταντινουπολεως Λεωφορος","82"
"ΡΑΓΕΣ (ΠΟΛΥΧΩΡΟΣ)","Τηλ.: 2103452751 - Κωνσταντινουπόλεως 82","23.71200","37.98120","","","",""
"ΡΑΔΙΟ ΣΙΤΥ"," ","22.95521","40.61640","","Θεσσαλονικη","Παρασκευοπουλου","9"
"ΡΟΕΣ","Τηλ.: 2103474312 - Ιάκχου 16","23.71300","37.97900","","","",""
"ΣΗΜΕΙΟ"," ","23.73269","37.98262","","Αθηνα","Τρικουπη Χαρ.","10"
"ΣΟΦΟΥΛΗ"," ","22.95377","40.60538","","Θεσσαλονικη","Τραπεζουντος","5"
"ΣΠΥΡΟΠΟΥΛΕΙΟ ΜΟΥΣΕΙΟ ΘΕΑΤΡΟΥ ΣΚΙΩΝ"," ","23.73189","38.03860","","Αγ. Αναργυροι","Δωδεκανησου","37"
"ΣΤΟΑ"," ","23.76586","37.97826","","Ζωγραφος","Μπισκινη Δημ.","55"
"ΣΥΝΕΡΓΕΙΟ","Τηλ.: 6981802544 - Κολωνού 31","23.72180","37.98340","","","",""
"ΣΦΕΝΔΟΝΗ"," ","23.73057","37.96935","","Αθηνα","Μακρη","4"
"ΤΕΧΝΗΣ ΚΑΡΟΛΟΥ ΚΟΥΝ-ΥΠΟΓΕΙΟ"," ","23.73094","37.98099","","Αθηνα","Πεσματζογλου","5"
"ΤΕΧΝΗΣ ΚΑΡΟΛΟΥ ΚΟΥΝ-ΦΡΥΝΙΧΟΥ"," ","23.73075","37.97013","","Αθηνα","Φρυνιχου","14"
"ΤΖΕΝΗ ΚΑΡΕΖΗ"," ","23.73776","37.97663","","Αθηνα","Ακαδημιας","3"
"ΤΟ ΟΝΟΜΑ ΤΟΥ ΡΟΔΟΥ"," ","23.70258","37.95533","","Καλλιθεα","Πλατωνος","1"
"ΤΟΠΟΣ ΑΛΛΟΥ"," ","23.73632","37.99869","","Αθηνα","Κεφαλληνιας","17"
"ΤΡΕΝΟ ΣΤΟ ΡΟΥΦ-ΘΕΑΤΡΙΚΟ ΒΑΓΟΝΙ","Τηλ.: 2105298922,6937604988 - ","23.70430","37.97440","","","",""
"ΤΡΕΝΟ ΣΤΟ ΡΟΥΦ-ΜΟΥΣΙΚΟ ΒΑΓΟΝΙ ORIENT EXPRESS","Τηλ.: 2105298922,6937604988 - ","23.70420","37.97440","","","",""
"Φθιώτιδα-Λαμία - Δημοτικό Θέατρο","","22.4314620","38.9036157","35100","Λαμία","Υψηλάντου",""
"ΦΙΓΟΥΡΕΣ ΚΑΙ ΚΟΥΚΛΕΣ"," ","23.72929","37.97273","","Αθηνα","Τριποδων","10"
"ΦΟΥΡΝΟΣ"," ","23.74481","37.98816","","Αθηνα","Μαυρομιχαλη","168"
"ΧΥΤΗΡΙΟ"," ","23.71278","37.98046","","Αθηνα","Ιερα Οδος","44"
"ΧΩΡΑ"," ","23.73662","38.00824","","Αθηνα","Αμοργου","18"
"ΧΩΡΟΣ ΑΛΛΟΥ","Τηλ.: 2106710109 - Ομήρου Ντέιβις 11, δίπλα στο Κολλέγιο Αθηνών (είσοδος Φιλοθέης)","23.78010","38.01580","","","",""
"ΧΩΡΟΣ ΤΕΧΝΗΣ ΑΣΩΜΑΤΩΝ","Τηλ.: 2103224664 - Ασωμάτων 6","23.72080","37.97820","","","",""
"ΩΔΕΙΟ ΑΘΗΝΩΝ","Τηλ.: 2107240673 - Βασ. Γεωργίου Β΄ 17-19","23.74300","37.97520","","","",""
